Perc_Dom_Migration,"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,"GDP per worker growth, 2001-2016",Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Low-income population with low access to grocery stores,Natural amenity scale,"Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars","Per capita income growth, 2001-2016",Percent of adults that are obese,Percent of adults that have diabetes,Percent of civilian population aged 18-64 that is insured,Percent of civilian population aged 25-34 that is insured,Percent of current spending for instruction,Percent of current spending spent on support services,Percent of population not lacking basica prose skills,Percent of population that didn't work over the past year,Percent of population that has low access to grocery stores,Percent of population that works part-time (less than 35 hours a week),Percent of population with at least a bachelor's degree,Percent of population with high school diploma or equivalent,Percent of returns that are farm returns,Percent of returns with contributions,Percent of returns with partnership/S-Corp net income (less loss),Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of returns with self-emp. retirement plans,Percent of returns with self-emp. tax,Percent of returns with taxable Social Security benefits,Percent of revenue from federal sources,Percent of the population 25 and above that have completed more than 8th grade,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total expenditures for current spending,Percent of total revenue from local sources,Percent of total revenue from state sources,Percent of working populaiton that drove to work alone,Percent of working population that carpooled to work,Percent of working population that took public transit (excluding taxicabs) to work,Percent of working population that walked to work,Percent of working-age population that works 48-52 weeks per year,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Poor mental health days per month,Poor physical health days per month,Population over the age of 25 that completed 5th and 6th grade,Population over the age of 25 that completed 7th and 8th grade,Population over the age of 25 that completed no school,Population over the age of 25 that completed nursery to 4th grade,Population that has low access to grocery stores,Poverty rate,"Property crime events per 1,000 population",Proportion of single-parent households,Rate Working in County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,Ratio of total capital outlays to elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),SNAP benefits per capita,"Share of emp. in Arts occupations, 2007-11 avg","Share of emp. in Creative Class occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest local industry,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,"Violent crime events per 1,000 population",Worked Outside County of Residence  ,Years of potential life lost to premature death (age-adjusted),"emp. growth, 2001-2016","emp. in social assistance and outreach industries per 10,000 population",Funding_Per_Student,Early_Deaths_(Yrs),Base_Population_2020
-0.0024035753182859504,0.038103018,0.72478044,0.036640774,1.0,0.040118556,0.218666861,1.480286738,0.0,7.647247791,705.0700387,0.12,0.0,0.0,0.037074905,38.9,14.3,82.36862946,76.53359222,52.9129715,29.66292572,0.843089209,39.06754303,5.594688947,13.8024435,6.660899639,86.37362671,8.011583328,13.80308914,3.378378391,16.02316666,81.56370544,0.0,11.77606201,13.89961433,12.56212711,0.946604317,5.962345123,88.53824615,13.29108715,74.14678955,78.74153151,13.65222747,0.123177992,4.608909875,43.17081451,5.025357246,9.088289261,3.647994518,4.806521893,5.093474865,69.0,663.0,177.0,73.0,1528.804702,21.49659348,8.263548161,0.318476499,0.506980095,2.864321034,0.009630686,0.069936141,0.734214391,0.934867178,4.0,30.44188951,0.013831259,0.141539887,5.233678818,0.051752035,0.024825789,0.05003197,0.04907289,0.081980802,0.075287723,0.003881589,0.05882353,0.0,0.087792225,0.065327562,-0.79812,0.14388,-0.68502,0.35185,1.53535,0.147896177,0.7378168,4803.0,10245.05371,-0.004243515,30.4118423,0.0001626360025701435,0.3796573544561794,10.18968101756145
0.004077535913681702,0.02860122,0.546387374,0.0,1.0,0.026463645,0.312460942,1.480286738,0.0,6.566908836,407.8737363,-1.97,0.0,0.0,0.02985784,36.4,14.4,78.42209625,71.50537872,53.32157135,30.83831215,0.809500481,37.12773514,4.409560513,11.56999111,4.350578785,84.04762268,15.66265106,9.122202873,3.958691835,19.79345894,79.69018555,0.0,16.86746979,10.67125607,15.34944916,0.911616162,7.200417042,91.36029816,14.28884888,70.36170197,82.32208428,10.928484,0.0,0.59450953,44.7027092,5.572273731,8.12493515,4.472346306,4.954969406,5.473434925,168.0,571.0,135.0,106.0,703.5012842,26.60395813,7.075032582,0.218294052,0.555341835,0.888985475,0.009581846,0.051236819,0.631153749,0.929599797,7.0,24.70228686,0.0,0.125299275,7.268074036,0.138416961,0.058715507,0.014470678,0.110434123,0.0,0.039096218,0.061872762,0.132267075,0.0,0.051286141,0.062677011,-0.7078,0.1687,-0.27427,-0.10629,0.77701,0.189693329,0.744740272,2543.0,11440.34277,0.007626043,0.627825213,0.0003281405870029927,0.7336845231834798,9.676649685633647
-0.01692142739319294,0.039171524,0.743492782,0.027050422,1.0,0.044595242,0.174592729,1.695652174,0.0,7.95272541,8521.611985,-0.63,0.0,0.0,0.033682551,36.5,10.8,83.79573059,81.96411896,51.79611969,30.86640167,0.863606063,25.6394043,25.537339,13.30920315,10.20845604,88.75901794,3.759148359,13.04058552,3.659348011,11.01131058,87.22554779,0.332668006,8.882235527,9.980039597,15.29581356,0.97374263,6.224732876,88.88725281,22.60786057,62.09632492,76.55677656,9.80582839,0.408441116,9.844727544,59.46841812,4.20600462,8.124196053,2.561978102,4.269406796,4.78740263,87.0,596.0,314.0,103.0,18938.23523,19.67933655,24.17095133,0.294169096,0.84398201,1.622100941,0.008211439,0.070185758,0.811194484,0.846285273,2.0,20.3377606,0.005014626,0.151065603,8.906479836,0.12089096,0.053412426,0.046720346,0.078164285,0.082306668,0.070717038,0.080441587,0.119346932,0.004878689,0.067482726,0.057092093,-0.61747,0.18525,-0.20582,-0.33106,0.77701,0.165858108,2.434777878,4813.0,9209.169922,0.007550159,195.1687946,8.26768832035595e-05,0.14259875074712375,11.194756693246909
-0.0010278048252731797,0.02718452,1.807137728,0.028006498,1.0,0.0248018,0.16838324,1.419354839,0.0,12.30281162,841.0074031,-0.51,0.0,0.0,0.02262933,30.6,12.4,86.90126801,76.48046112,46.45954514,25.05730438,0.876867668,27.82014847,10.293944,12.94785404,12.89164925,88.40470123,5.164903641,21.21966362,4.60485363,13.69010544,82.82514191,0.311138779,11.44990635,14.74797726,9.947964668,0.964613106,5.722649097,77.23950195,36.88560104,53.16643143,82.2925252,10.15025677,0.228238128,1.705446015,58.62894821,4.252394676,6.970556736,2.3279531,4.199643135,4.349326134,151.0,530.0,142.0,61.0,3670.511611,14.98150826,31.79855308,0.323853098,0.564508972,1.052857006,0.007588898,0.155278161,1.40016802,0.920657794,2.0,23.27140081,0.009139615,0.215884015,3.586518526,0.152883351,0.033644035,0.023802756,0.080289896,0.012904391,0.074747761,0.035405565,0.090095211,0.039782077,0.075406564,0.038519625,-0.61747,0.1687,-0.47965,0.1357,0.77701,0.167508864,1.850709439,6869.0,9832.175781,0.000816009,102.7838459,0.00011522122422494593,0.2786818905643264,10.517916148384668
-0.002703366920619317,0.026250413,0.20699881,0.0,1.0,0.032205105,0.279772452,1.480286738,0.0,3.665183783,1001.503295,-1.46,0.0,0.0,0.039298397,38.0,14.1,84.81342316,77.39063263,53.00378799,35.90058136,0.793860147,51.08407974,9.340827383,9.395348549,5.545593262,75.45069122,3.881987572,7.91925478,2.950310469,16.61490631,82.14286041,0.0,13.50931644,9.937888145,16.85722542,0.891924549,6.626170158,95.53054047,15.14873981,67.99403381,75.6587202,17.87058613,0.107546155,2.742426958,37.91055298,2.747763872,5.817531109,2.440071583,5.028215885,5.890274525,275.0,843.0,250.0,242.0,1989.596233,39.51168823,6.616301441,0.353506029,0.594013252,3.551703369,0.01148016,0.019449398,0.0,0.962740095,5.0,45.15291174,0.003089598,0.126673535,17.76612663,0.036491454,0.02470064,0.070891515,0.026584318,0.02772579,0.022287863,0.0,0.098818477,0.0,0.062630433,0.025079641,-0.79812,0.2597,-0.68502,0.36488,1.53535,0.144466917,0.938482474,2265.0,12043.57129,-0.007941039,110.5860113,0.00024041229092526688,0.6165756048738033,9.92059046043579
0.009834648222198206,0.044633966,0.306824595,0.098309084,1.0,0.045773301,0.196232339,1.480286738,0.0,4.906937599,4.681431867,0.62,0.0,0.0,0.030325344,34.9,12.7,84.02789307,82.95761871,58.17835999,28.90426826,0.848244942,39.94659042,0.104996538,12.14263248,4.764630318,67.2922287,14.43850231,7.754010677,4.278074741,21.12299538,80.4812851,0.0,17.37967873,10.69518757,16.08112907,0.922085362,6.857565403,93.94019318,18.11930084,65.79956818,84.66722831,10.47458579,0.365065993,0.926705981,46.51272202,3.000314236,8.451147079,2.0892241,4.575194359,5.047869205,55.0,377.0,28.0,84.0,10.6970473,20.04972649,2.271380604,0.312077703,0.757652359,0.973657872,0.012045647,0.02874049,0.0,0.971337262,7.0,27.35569808,0.001033592,0.13436693,5.461833,0.044703323,0.028985377,0.026799388,0.068912711,0.034241043,0.209800917,0.0,0.111791731,0.0,0.038805519,0.033901595,-0.7078,0.22661,-0.27427,-0.36866,0.92868,0.196521568,0.493778392,863.0,11894.47168,0.000251539,0.983090838,0.0004489487664974619,1.1870730219560879,9.13270310224903
-0.00011123470522803115,0.019522769,0.173361525,0.108565845,1.0,0.02500793,0.216122758,1.480286738,0.144467935,5.372797966,145.5536123,0.46,0.0,0.0,0.038300447,33.8,13.9,82.79258728,70.11494446,48.97533035,40.15930557,0.870419067,30.75245285,2.924101161,11.99563789,6.601731777,89.90825653,12.70718193,14.6408844,5.801105022,18.23204422,79.8342514,0.0,13.53591156,15.19336987,12.90276623,0.943489704,5.977882385,95.11251831,20.63016891,66.4670639,77.73037543,13.36746303,0.910125142,1.763367463,54.34387589,3.289712906,8.051617622,3.562340975,4.440766811,4.79076767,37.0,296.0,23.0,9.0,269.6606091,17.69394875,9.077155825,0.245614035,0.584755402,2.941903463,0.005954682,0.01902405,1.087902524,0.963023919,7.0,13.7801696,0.002758621,0.165517241,6.488846779,0.025154715,0.025062079,0.028810897,0.056050288,0.0,0.038763751,0.022159904,0.125720275,0.025452795,0.15514187,0.029226124,-0.61747,0.25143,-0.20582,-0.28904,0.77701,0.108837614,1.080613789,1460.0,9562.506836,-0.002319635,39.08370427,0.0005845523136011276,1.0610859782512208,9.103868127465667
0.010190217391304348,0.03777143,0.487647682,0.0,1.0,0.040700298,0.292868648,1.480286738,7.475832462,12.3920517,67.28354333,0.65,0.0,0.0,0.03858798,31.8,13.6,77.54064941,75.73964691,54.71987534,30.3434391,0.838420394,39.49477768,1.624559653,11.65897465,7.256378174,73.96022034,15.70881271,10.72796917,5.363984585,21.83908081,77.39463806,0.0,15.32567024,11.87739468,18.33897781,0.938570832,6.600153446,91.66346741,20.28158951,61.37943268,85.22208385,8.136156081,0.415110004,0.0,48.57906342,6.728199959,2.914743662,2.283216,4.603970051,4.965015888,67.0,135.0,41.0,51.0,110.5837756,20.74219322,7.373543725,0.367956551,0.635948524,2.418053248,0.007674597,0.043553337,1.481920569,0.949917529,7.0,24.13903691,0.003590664,0.105924599,6.296468258,0.021877695,0.045523241,0.051044084,0.061484919,0.0,0.026102088,0.070985481,0.162993038,0.0,0.049392964,0.054995485,-0.7078,0.36724,-0.27427,-0.00713,0.92868,0.148411992,0.294941749,877.0,10321.44043,-0.005644613,57.52212389,0.0007991056262083782,1.5423551150627617,8.680671660408713
-0.002235945485519591,0.028461592,1.193291664,0.010129249,1.0,0.039693289,0.163882373,1.480286738,2.907922745,5.981549263,4594.24157,-1.2,0.0,0.0,0.031810012,30.4,11.3,88.81316376,81.10814667,52.27257919,28.3006649,0.912924355,24.23467636,16.22697823,16.97388077,11.6819582,89.370224,2.378854513,19.64757729,5.264317036,12.18061638,84.31717682,0.440528631,10.39647579,14.8458147,10.42680264,0.980105721,6.115080833,86.68832397,32.13927841,57.433918,86.51356314,8.326166291,0.436995886,2.073406011,59.66586304,4.404676437,7.599492073,4.095290661,4.373694897,4.635197639,157.0,785.0,325.0,54.0,15930.51134,15.83177567,29.4650906,0.34168926,0.870342407,1.928473834,0.007533892,0.109246828,1.62707452,0.954766049,3.0,17.24921896,0.002924319,0.180138022,3.068753719,0.099206388,0.024956811,0.044647672,0.059120419,0.06977544,0.060198865,0.018070495,0.090891442,0.001809743,0.088538414,0.028369274,-0.61747,0.1687,-0.20582,-0.45584,-0.73966,0.321046612,1.914369929,5578.0,7477.801758,0.006101794,0.506462461,4.5482337184626265e-05,0.07724044289964054,11.545508814866249
0.02061685634174501,0.025390437,0.160796329,0.082740361,1.0,0.036912713,0.164785367,1.322580645,0.0,3.524757624,143.9391101,0.62,0.0,0.0,0.038279261,31.2,16.1,90.45558929,90.07575989,55.23252869,33.44920349,0.82651555,32.20207214,2.534365391,12.96632099,7.648924828,82.71604919,14.2553196,13.19148922,4.255319118,18.93617058,81.27659607,0.0,12.55319118,13.40425491,11.83188629,0.946596859,7.357665539,96.03939819,18.90766907,69.26044464,78.05429864,14.79638009,0.022624434,2.194570136,47.95336914,6.165802956,10.05181313,3.626943111,4.687579632,4.946005821,31.0,342.0,27.0,59.0,306.7849306,20.0,6.142608118,0.269443264,0.254072399,4.331099997,0.010006847,0.016590299,0.831186103,0.905475121,3.0,19.66362126,0.002018163,0.099899091,7.738759041,0.059019472,0.028156452,0.036307692,0.054153846,0.08470498,0.025846154,0.018583069,0.038769231,0.0,0.111994978,0.082677923,-0.7078,0.18525,-0.27427,0.26048,0.77701,0.165098233,1.328131485,3297.0,8504.304688,-0.003789514,33.92354791,0.00043297285400714647,0.7092239753148195,9.403107186631676
0.009246668479738918,0.015180094,0.07612782,0.130531262,1.0,0.021007879,0.128518185,1.480286738,0.267857134,11.2208643,2.02434513,0.29,0.0,0.0,0.028026922,33.7,13.2,83.54956055,76.28398895,54.87969589,30.75605965,0.819879384,60.56788635,0.058665218,7.718456268,3.477493286,86.03896332,16.74641228,12.44019127,2.87081337,18.66028786,77.03349304,0.0,14.35406685,15.31100464,13.85333633,0.900691612,7.308281422,92.94403839,10.85084152,75.29582214,84.52977184,9.460211464,0.779076238,2.44852532,28.45430946,4.459108353,2.839432001,3.679264069,5.082736492,5.764992237,108.0,352.0,54.0,46.0,4.531888127,34.39204407,1.977066034,0.443429375,0.43071785,7.631573035,0.017752545,0.00729927,0.0,0.906064209,7.0,30.89324619,0.0,0.111374408,24.14233589,0.0,0.0,0.082608694,0.028985507,0.0,0.017391305,0.0,0.063768115,0.0,0.054835749,0.0,-0.79812,0.14388,-0.68502,0.35185,1.53535,0.131787032,0.527217609,1023.0,7844.895508,0.021849554,0.0,0.000726932292293233,1.188440464778064,8.902999661861218
0.0018357692579255807,0.019230587,0.874900699,0.069415521,1.0,0.021242347,0.274970784,1.480286738,0.434868932,8.347895622,789.2543283,0.55,0.0,0.0,0.037858009,35.1,14.6,83.64657593,79.91478729,46.8765564,34.30992889,0.795034611,42.29554749,9.266999189,14.61396027,4.047873974,69.81131744,6.972476959,9.541284561,3.302752256,15.4128437,81.83486176,0.0,12.11009216,12.84403706,15.23830986,0.938665358,6.354258537,87.54074097,12.61464405,72.14704895,79.62844331,14.90497544,0.0,0.875507154,40.00871277,6.435805321,6.435805321,4.824131489,4.957476616,5.389595509,78.0,368.0,101.0,78.0,1341.490803,30.38107872,5.396056728,0.394504106,0.388853302,4.426349261,0.010315604,0.084480576,0.692760651,0.953305204,6.0,37.7875264,0.003232759,0.176724136,5.953662872,0.038652662,0.016877266,0.037553232,0.047231901,0.0,0.024003097,0.0,0.090979482,0.0,0.089189943,0.018451488,-0.79812,0.2597,-0.68502,0.36488,1.53535,0.13979171,0.691802145,2862.0,12391.53027,-0.003526696,29.15451895,0.00029026942494042894,0.8676934577410546,9.558388209214396
-0.0056824875220882285,0.022824559,1.821240544,0.01604987,1.0,0.024767876,0.197061808,1.419354839,0.0,10.21948242,20001.09085,-2.39,0.0,0.0,0.025084224,27.3,9.0,87.13546753,81.69863892,50.57464218,28.23983574,0.925057525,18.48879051,15.22569605,22.33950806,23.17541695,93.63909149,0.824944079,27.6076622,6.683444977,15.31040287,85.52852631,0.727069378,12.61185646,11.80089474,7.509895802,0.976610952,3.924203396,82.73868561,53.80724335,38.68286133,79.02386713,9.332371584,1.892007481,3.85040119,59.80679321,6.34124279,10.14072704,5.222444057,3.981863976,4.26022625,1417.0,1814.0,844.0,624.0,46941.73446,18.5696106,43.00813217,0.373862218,0.84373703,1.50486689,0.00504981,0.136522919,2.344259294,0.899397876,2.0,12.9545558,0.011879049,0.299005181,3.94278574,0.140257508,0.0381971,0.025463009,0.057728501,0.089010589,0.042706978,0.019489251,0.075748323,0.009125181,0.093572613,0.049797125,-0.61747,0.00325,-0.47965,-0.09034,-0.73966,0.153870792,3.876888741,24480.0,7145.567871,0.009342759,125.092688,1.8337311482234246e-05,0.023324241152507853,12.684075445928661
0.01193475666357247,0.022230897,0.832831979,0.068761604,1.0,0.028372834,0.344708721,1.480286738,6.398796558,16.83197212,407.8665325,-0.86,0.0,0.0,0.027937412,34.5,13.5,79.68187714,77.10918427,49.48875427,29.49693298,0.848025342,31.82279396,5.765138397,12.24213696,6.790688038,83.58744049,17.81512642,11.93277264,4.873949528,20.33613396,79.4957962,0.0,15.46218491,11.93277264,17.56751633,0.938372211,8.081799507,87.06748199,16.54575157,65.88673401,81.63591199,12.7217885,0.372604684,1.579134138,50.58054352,5.106526852,7.349791527,5.140345097,4.609913349,5.083292961,29.0,426.0,113.0,37.0,838.4817284,19.51978874,6.045616928,0.214845938,0.51259758,2.393397493,0.008179959,0.079263806,0.0,0.966950216,7.0,20.94025867,0.007383101,0.118949957,6.968629837,0.053707387,0.041128967,0.034206472,0.062865949,0.0,0.044067796,0.076758258,0.084745763,0.0,0.07761385,0.050036304,-0.61747,0.14388,-0.47965,0.35185,0.77701,0.137864479,0.618301731,2747.0,11696.37402,-0.008159878,77.01299594,0.000295072312849162,0.8042614329918173,9.621257258762592
-0.008764119971064493,0.02240622,3.096992731,0.026216443,1.0,0.019088404,0.460511167,1.480286738,0.0,11.50280857,1045.744081,0.04,0.0,0.0,0.028682778,37.6,13.4,81.39614868,72.28668976,40.79549789,26.87485695,0.853027616,49.28577423,5.04754533,10.82487011,6.220042706,85.68856812,0.618238032,9.89180851,4.40494585,15.76506996,81.60742188,0.0,13.75579643,13.5239563,17.35556412,0.949404762,6.522183418,74.19254303,20.11693954,62.52749634,86.93610753,9.270852513,0.046032038,1.620327748,37.17281723,5.305094719,6.374370575,1.861943722,5.368537426,5.628410339,254.0,836.0,112.0,141.0,1950.825795,30.69820404,4.569787178,0.363973668,0.612962608,2.158565929,0.011984182,0.225295395,1.575009844,0.951484124,5.0,39.00713926,0.004103406,0.166187942,8.61967659,0.10012468,0.036143798,0.072890577,0.045945246,0.010289992,0.039554365,0.00753434,0.069608775,0.012063473,0.066884776,0.046975601,-0.79812,0.43342,-0.68502,0.11555,1.53535,0.161681487,0.731165949,4204.0,13683.87207,-0.004550197,83.36828859,9.813375941837408e-05,0.3638069834897509,10.489661807091968
0.005587784482256844,0.02505127,0.476682484,0.020007203,1.0,0.030251367,0.121190087,1.480286738,1.410918713,8.360095024,2750.110758,-0.34,0.0,0.0,0.022276606,33.2,13.4,86.22714233,77.30567932,53.11912537,32.7685318,0.88933487,22.47028923,14.6753777,15.97211552,16.96491241,88.79310608,2.408163309,21.7142849,4.163265228,13.30612278,80.20407867,0.326530606,10.20408154,18.04081726,7.865859032,0.973848679,4.975618839,90.86327362,37.25873947,54.87540436,84.71379295,10.13404358,0.37549666,2.191852596,60.21251297,5.140803814,8.325400352,3.850996494,4.152271748,4.257554054,137.0,575.0,128.0,68.0,7305.109511,13.07185459,28.20548853,0.378934157,0.793913498,1.990143209,0.007709281,0.046500858,9.601536246,0.908312587,4.0,18.82223062,0.00856202,0.242151484,43.11618805,0.05462588,0.025883874,0.040703053,0.073820537,0.027599607,0.071091583,0.047317546,0.076641998,0.000816977,0.061967109,0.026718112,-0.61747,0.04461,-0.47965,-0.02039,0.77701,0.158227848,2.770361151,4720.0,8618.924805,-0.001201346,158.6571166,0.0001142555192683608,0.17524194955574082,10.85013288642403
0.007981580966999233,0.023174474,2.955532551,0.0,1.0,0.027729375,0.305343511,1.480286738,1.278179884,8.16442585,3.567209815,-0.46,0.0,0.0,0.02869715,32.0,14.6,83.13713837,83.16498566,44.87431717,26.35163689,0.819941333,37.93103409,0.111942865,17.39239883,8.447978973,81.00558472,3.797468424,9.704641342,5.485231876,13.50210953,79.32489777,0.0,12.23628712,16.45569611,18.00696373,0.93666892,5.568037987,76.79399109,24.37406731,57.61896896,80.37770613,8.889912483,1.105481345,1.381851681,42.43644714,6.644852638,9.539390564,3.448275805,4.840405941,5.348447323,50.0,162.0,35.0,34.0,7.188970763,25.28301811,29.96070727,0.424792139,0.528327942,2.324868733,0.010321584,0.200674057,3.2,0.910588612,7.0,33.7114555,0.022448979,0.148979589,7.852353573,0.096893981,0.041674115,0.019538189,0.062611013,0.0,0.080373003,0.027075702,0.061278863,0.0,0.075176758,0.042100936,-0.61747,0.25143,-0.20582,-0.42348,-0.73966,0.161838485,1.964636542,1024.0,10924.92676,-0.029694969,36.37513838,0.0006423525935884178,1.8611459557069847,8.781862489558945
0.010126582278481013,0.025968075,0.326978624,0.117054899,1.0,0.023164818,0.116904372,1.52994012,0.068168692,15.40670109,0.0,0.63,0.0,0.0,0.022504875,35.8,12.6,86.37483215,78.92204285,50.45778656,34.36499405,0.855996631,29.61442375,0.0,13.62013531,6.583630085,84.11078644,4.709141254,14.12742424,2.770083189,11.91135693,89.19667816,0.0,8.587257385,11.35734081,9.349552155,0.959238163,6.116946697,90.93972778,25.20867348,65.44177246,83.27231766,11.71500986,0.225288651,1.548859476,55.48018646,3.07033205,10.22848988,1.606569052,4.252402782,4.41993475,57.0,94.0,31.0,47.0,0.0,13.40365028,10.52880634,0.362522686,0.305829353,1.212860747,0.008706397,0.031792395,0.0,0.904273096,1.0,24.11819668,0.0,0.097165994,5.794164658,0.12260472,0.066014901,0.032747604,0.032747604,0.184066474,0.055111821,0.047965687,0.031948882,0.0,0.081444321,0.072468504,-0.61747,0.01152,-0.47965,-0.05484,0.77701,0.11615751,0.828108364,2465.0,11613.05078,0.017147012,0.0,0.0004538715020219526,1.3769327460279819,9.069928218259438
0.02925735857960243,0.026623981,0.233246952,0.117295173,1.0,0.031303816,0.059241706,1.480286738,1.521658659,9.191781044,41.30062053,-1.23,0.0,0.0,0.026574748,30.5,12.8,84.83861542,76.35679626,58.83782578,28.54918289,0.858711733,27.46816826,0.719799449,15.01199436,10.94079018,76.71346283,10.18922806,19.35953331,5.5312953,19.50509453,81.07714844,0.0,16.30276489,13.68267822,11.7305088,0.949086379,6.646410942,94.03342438,25.3406086,62.9288826,81.25,11.35204082,0.637755102,0.524376417,56.29267502,4.945561886,8.304115295,2.989481449,4.397651196,4.592085361,146.0,340.0,121.0,6.0,122.1931545,18.17596436,10.33484911,0.320709746,0.25552721,2.066377462,0.005848842,0.02392708,1.181055864,0.938988272,6.0,20.60164968,0.008130081,0.136178866,9.044514656,0.127859414,0.022527747,0.031331592,0.066579634,0.022052255,0.093994777,0.0,0.067449956,0.0,0.107111167,0.02347843,-0.61747,0.26797,-0.47965,0.18528,-0.73966,0.173490632,1.240181893,5253.0,7908.833984,-0.000476299,0.586475867,0.00030342421251388377,0.4667080127463708,9.738200088297953
0.010384507437552624,0.023056014,1.067364931,0.161910544,1.0,0.024567196,0.040539993,1.52994012,5.037995338,10.29205132,1922.239356,-0.93,0.0,0.0,0.025594439,36.3,12.7,86.3809967,78.89875793,47.87948608,31.70031548,0.870330001,28.84194183,18.25598473,14.95555878,7.529411793,87.4477005,7.02087307,16.12903214,3.415559769,12.61859608,87.28652954,0.0,10.05692577,12.04933548,12.26858139,0.96590621,6.41230917,85.99211121,21.75431824,65.97710419,80.8079737,14.01760153,0.148446612,1.017919627,52.18343353,5.249259472,9.674095154,4.051269054,4.54091692,4.807179451,111.0,289.0,127.0,11.0,4503.751433,21.50684357,11.04749617,0.357174199,0.287668324,2.741934233,0.007986098,0.101476155,0.402479272,0.931425286,1.0,27.14564807,0.001374256,0.154832795,6.843660831,0.046942066,0.024200778,0.016111111,0.059074074,0.058408439,0.032592592,0.082065858,0.063148148,0.0,0.083068918,0.054799031,-0.61747,-0.08775,-0.47965,-0.02376,0.77701,0.160494323,1.007983227,6718.0,9922.279297,-0.00771201,23.8818053,0.0001509820484699117,0.4088963692821231,10.12426831466115
0.0033834483887691343,0.02542758,0.926371753,0.053505979,1.0,0.037328176,0.16020934,1.480286738,0.297014236,4.719712257,1354.522631,-2.48,0.0,0.0,0.031845093,30.1,10.7,84.21125031,83.06815338,51.08449173,30.38237,0.85363292,28.75354195,9.528369118,19.29886627,10.14589882,86.10830688,6.701366425,16.65582275,5.074820995,16.72088432,81.39232635,0.260247231,13.98828888,15.22446346,12.39497089,0.961667522,6.794324875,88.26118469,20.66031456,66.94471741,86.34509081,6.942616478,0.184259016,0.888391682,56.24557495,4.275849819,7.923158646,2.801876783,4.533894539,4.967400074,85.0,557.0,198.0,131.0,3573.328986,19.20137596,15.79089924,0.276694728,0.616675453,1.944569283,0.01010376,0.089633055,0.531152069,0.967798817,5.0,18.52075559,0.004253927,0.161976442,5.993197918,0.122859731,0.022348607,0.037339133,0.058546311,0.021862064,0.08945079,0.010474373,0.096157334,0.003182022,0.088009423,0.075733081,-0.61747,0.30933,-0.20582,-0.30941,-0.73966,0.161368404,1.273022752,5825.0,8057.027344,-0.005644509,0.535059793,0.00012009093575113334,0.2180049608745062,10.509141421812947
0.007532172596517789,0.028288927,0.440850496,0.038325924,1.0,0.036649637,0.1927971,1.480286738,2.258538723,6.322099209,3021.464529,0.21,0.0,0.0,0.036531992,36.5,14.7,81.93435669,78.05706787,56.07675552,28.56535149,0.840646499,32.63867569,22.44993894,13.65001488,4.261882782,81.59340668,12.70772266,13.39198399,3.714565039,17.0087986,82.4046936,0.0,12.80547428,12.21896362,13.23182011,0.946909173,7.176784515,91.81889343,20.17795372,66.59022522,80.98819497,14.13747144,0.06664128,0.542650419,49.91112518,5.88415575,7.447134495,4.118908882,4.708203793,4.946726799,168.0,639.0,94.0,36.0,5837.208624,25.71118164,16.33422334,0.221371611,0.667174377,1.533820459,0.008270907,0.046057139,0.38249694,0.95410919,4.0,24.22838918,0.001019368,0.121304788,5.067792416,0.044845216,0.032103632,0.028627451,0.075294117,0.020414792,0.069673202,0.096384548,0.131764706,0.003052898,0.071483299,0.036611542,-0.7078,0.21006,-0.27427,-0.06323,0.77701,0.152765047,1.256478718,3496.0,9977.642578,-0.004609948,0.383259237,0.00017824387514137071,0.38737595907908534,10.181876578076317
